Date,Open,High,Low,Close,Adj Close,Volume
2016-07-15,123.269997,123.500000,123.000000,123.089996,107.110184,4442600
2016-07-18,123.410004,123.449997,122.830002,123.089996,107.110184,4737300
2016-07-19,123.410004,123.410004,123.019997,123.309998,107.301666,7196300
2016-07-20,123.190002,123.309998,122.940002,123.269997,107.266846,3676800
2016-07-21,122.879997,123.449997,122.800003,123.410004,107.388680,3570100
2016-07-22,123.169998,123.610001,123.099998,123.339996,107.327782,3748200
2016-07-25,123.519997,123.519997,123.199997,123.269997,107.266846,3295600
2016-07-26,123.559998,123.559998,122.970001,123.150002,107.162453,4929300
2016-07-27,123.389999,123.739998,123.199997,123.660004,107.606224,5976800
2016-07-28,123.389999,123.620003,123.250000,123.540001,107.501816,5276100
2016-07-29,123.500000,124.040001,123.500000,123.989998,107.893394,4226100
2016-08-01,123.320000,123.440002,122.949997,122.970001,107.285286,4827700
2016-08-02,122.430000,122.669998,122.110001,122.279999,106.683296,4526700
2016-08-03,122.529999,122.650002,122.180000,122.440002,106.822876,6037600
2016-08-04,122.849998,123.230003,122.730003,122.959999,107.276550,3413100
2016-08-05,122.870003,122.959999,122.410004,122.459999,106.840347,3888300
2016-08-08,122.339996,122.769997,122.230003,122.540001,106.910141,4161300
2016-08-09,122.879997,123.320000,122.750000,123.260002,107.538284,4259100
2016-08-10,123.599998,123.720001,123.279999,123.610001,107.843666,6338800
2016-08-11,123.699997,123.760002,123.059998,123.199997,107.485939,4227600
2016-08-12,123.760002,124.059998,123.680000,123.760002,107.974533,6585200
2016-08-15,123.620003,123.639999,123.379997,123.379997,107.643005,2980700
2016-08-16,123.519997,123.529999,123.110001,123.160004,107.451096,4526300
2016-08-17,123.250000,123.660004,123.180000,123.500000,107.747658,4566900
2016-08-18,123.739998,123.940002,123.500000,123.800003,108.009422,4237900
2016-08-19,123.540001,123.699997,123.260002,123.430000,107.686600,5272100
2016-08-22,123.839996,123.970001,123.639999,123.849998,108.053024,5221000
2016-08-23,124.050003,124.230003,123.900002,123.989998,108.175194,5398800
2016-08-24,124.169998,124.250000,123.900002,123.910004,108.105400,3871200
2016-08-25,123.919998,124.070000,123.760002,123.790001,108.000702,3679300
2016-08-26,124.050003,124.449997,123.320000,123.400002,107.660454,3388100
2016-08-29,123.800003,124.250000,123.709999,124.099998,108.271141,2668000
2016-08-30,124.080002,124.099998,123.809998,123.940002,108.131561,10626500
2016-08-31,124.010002,124.050003,123.769997,123.889999,108.087944,5300000
2016-09-01,123.199997,123.629997,123.080002,123.570000,108.087936,10146300
2016-09-02,123.580002,123.589996,123.099998,123.349998,107.895500,4155700
2016-09-06,123.470001,123.900002,123.180000,123.779999,108.271652,6387400
2016-09-07,123.949997,124.040001,123.610001,123.610001,108.122917,2983400
2016-09-08,123.250000,123.400002,122.669998,122.739998,107.361916,4632300
2016-09-09,122.110001,122.379997,121.750000,121.820000,106.557205,8136000
2016-09-12,121.720001,122.059998,121.550003,121.830002,106.565926,5164100
2016-09-13,121.989998,121.989998,121.050003,121.430000,106.216042,13637100
2016-09-14,121.489998,121.720001,121.349998,121.510002,106.286034,4444000
2016-09-15,121.489998,121.699997,121.199997,121.589996,106.355988,3441100
2016-09-16,121.750000,121.820000,121.500000,121.730003,106.478516,6832400
2016-09-19,121.809998,121.910004,121.610001,121.690002,106.443474,5997100
2016-09-20,121.980003,122.209999,121.809998,121.849998,106.583435,5026100
2016-09-21,121.879997,122.500000,121.620003,122.470001,107.125778,4651400
2016-09-22,122.720001,123.110001,122.699997,122.970001,107.563103,8544300
2016-09-23,122.959999,123.040001,122.839996,122.879997,107.484390,6284600
2016-09-26,122.949997,123.209999,122.900002,123.070000,107.650574,5027000
2016-09-27,123.339996,123.440002,123.070000,123.370003,107.912979,4571800
2016-09-28,123.489998,123.510002,123.250000,123.449997,107.982979,8094600
2016-09-29,123.190002,123.440002,123.080002,123.400002,107.939209,5409100
2016-09-30,123.449997,123.449997,122.839996,123.180000,107.746803,5224600
2016-10-03,122.919998,122.949997,122.510002,122.510002,107.441582,5555900
2016-10-04,122.430000,122.570000,121.940002,121.940002,106.941719,6890100
2016-10-05,122.040001,122.150002,121.669998,121.809998,106.827682,4168600
2016-10-06,121.809998,122.129997,121.650002,121.820000,106.836487,5909300
2016-10-07,121.989998,122.199997,121.690002,122.110001,107.090797,2545900
2016-10-10,122.110001,122.120003,121.769997,122.110001,107.090797,2246100
2016-10-11,121.750000,122.010002,121.690002,121.730003,106.757584,3416600
2016-10-12,121.800003,121.930000,121.580002,121.889999,106.897850,2327800
2016-10-13,122.099998,122.330002,122.059998,122.190002,107.160965,4204300
2016-10-14,121.860001,122.099998,121.610001,121.620003,106.661072,2208900
2016-10-17,121.800003,122.070000,121.800003,122.019997,107.011871,2698800
2016-10-18,121.919998,122.320000,121.910004,122.320000,107.274956,2944100
2016-10-19,122.239998,122.570000,122.160004,122.480003,107.415276,5010500
2016-10-20,122.769997,122.769997,122.419998,122.440002,107.380211,2646800
2016-10-21,122.519997,122.580002,122.300003,122.510002,107.441582,3502500
2016-10-24,122.550003,122.550003,122.019997,122.160004,107.134666,3816500
2016-10-25,122.089996,122.290001,121.980003,122.070000,107.055710,6611600
2016-10-26,121.879997,121.919998,121.550003,121.559998,106.608429,10256000
2016-10-27,121.320000,121.320000,120.730003,121.010002,106.126099,11643100
2016-10-28,120.949997,121.139999,120.839996,120.870003,106.003311,5629800
2016-10-31,121.160004,121.199997,120.940002,120.980003,106.099785,5377300
2016-11-01,120.430000,120.669998,120.180000,120.510002,105.966141,9303000
2016-11-02,120.599998,120.809998,120.510002,120.690002,106.124443,4798100
2016-11-03,120.510002,120.610001,120.360001,120.449997,105.913368,6320500
2016-11-04,120.629997,120.900002,120.629997,120.809998,106.229919,4242900
2016-11-07,120.680000,120.769997,120.559998,120.730003,106.159584,4352400
2016-11-08,120.690002,120.779999,120.330002,120.459999,105.922157,3632400
2016-11-09,119.470001,119.690002,118.510002,118.690002,104.365776,9216200
2016-11-10,118.510002,119.080002,118.410004,118.589996,104.277863,9063900
2016-11-11,118.540001,118.650002,118.019997,118.080002,103.829391,6011900
2016-11-14,117.320000,118.010002,117.180000,117.470001,103.293007,7148700
2016-11-15,117.660004,118.050003,117.570000,117.830002,103.609581,4840300
2016-11-16,117.690002,118.059998,117.650002,118.000000,103.759048,5417800
2016-11-17,117.709999,117.779999,117.120003,117.250000,103.099579,6106200
2016-11-18,117.410004,117.449997,116.519997,116.589996,102.519241,9801400
2016-11-21,116.790001,116.949997,116.589996,116.709999,102.624741,5077200
2016-11-22,117.099998,117.110001,116.779999,117.010002,102.888535,3693100
2016-11-23,116.300003,116.760002,116.040001,116.580002,102.510414,6098300
2016-11-25,116.870003,116.870003,116.459999,116.589996,102.519241,876100
2016-11-28,116.970001,117.169998,116.870003,117.120003,102.985229,3125200
2016-11-29,117.040001,117.320000,116.949997,117.279999,103.125931,3926200
2016-11-30,116.559998,116.930000,116.480003,116.839996,102.739014,11333400
2016-12-01,115.980003,116.160004,115.599998,115.870003,102.163300,11597800
2016-12-02,116.160004,116.690002,116.160004,116.400002,102.630592,7533500
2016-12-05,116.279999,116.870003,116.110001,116.650002,102.850998,4107500
2016-12-06,116.699997,116.779999,116.610001,116.639999,102.842201,9040100
2016-12-07,116.910004,117.269997,116.860001,117.129997,103.274254,8069200
2016-12-08,116.820000,116.849998,116.570000,116.650002,102.850998,5941700
2016-12-09,116.540001,116.699997,116.050003,116.199997,102.454239,8875100
2016-12-12,116.059998,116.220001,115.870003,116.089996,102.357254,7302800
2016-12-13,116.570000,116.570000,116.139999,116.349998,102.586525,6232700
2016-12-14,116.870003,116.870003,115.580002,115.610001,101.934044,6133700
2016-12-15,115.839996,116.050003,115.559998,115.690002,102.004585,9352800
2016-12-16,115.870003,116.000000,115.550003,115.599998,101.925224,7852000
2016-12-19,116.199997,116.220001,115.949997,116.160004,102.418983,5777400
2016-12-20,115.930000,116.129997,115.820000,116.089996,102.357254,3750000
2016-12-21,116.120003,116.480003,116.120003,116.459999,102.683517,4199600
2016-12-22,115.989998,116.209999,115.889999,116.150002,102.690552,3773400
2016-12-23,116.239998,116.379997,116.220001,116.330002,102.849701,1291700
2016-12-27,116.099998,116.169998,116.000000,116.120003,102.664032,2542800
2016-12-28,116.330002,116.680000,116.129997,116.550003,103.044228,1731700
2016-12-29,116.790001,117.139999,116.660004,117.000000,103.442085,3309500
2016-12-30,117.000000,117.360001,116.949997,117.180000,103.601227,2388400
2017-01-03,116.949997,117.400002,116.519997,117.279999,103.689621,5822600
2017-01-04,117.529999,117.680000,117.330002,117.680000,104.043289,4999200
2017-01-05,117.800003,118.339996,117.709999,118.309998,104.600288,7071100
2017-01-06,117.870003,117.980003,117.620003,117.690002,104.052071,4496000
2017-01-09,118.010002,118.070000,117.870003,117.919998,104.255478,3561400
2017-01-10,117.919998,117.970001,117.769997,117.849998,104.193581,4259600
2017-01-11,117.900002,118.389999,117.690002,118.029999,104.352715,7133600
2017-01-12,118.419998,118.430000,118.010002,118.019997,104.343880,3922600
2017-01-13,117.820000,117.970001,117.389999,117.779999,104.131706,4045300
2017-01-17,118.430000,118.540001,118.099998,118.290001,104.582588,8443000
2017-01-18,117.949997,118.010002,117.419998,117.510002,103.892975,6026200
2017-01-19,117.300003,117.349998,116.919998,117.110001,103.539345,3371300
2017-01-20,117.129997,117.360001,116.900002,117.320000,103.724998,4570600
2017-01-23,117.540001,118.050003,117.320000,117.860001,104.202423,8747800
2017-01-24,117.669998,117.760002,117.339996,117.510002,103.892975,5129700
2017-01-25,117.169998,117.250000,116.860001,117.059998,103.495132,5886400
2017-01-26,117.059998,117.250000,116.820000,117.199997,103.618896,4033200
2017-01-27,117.349998,117.419998,117.220001,117.339996,103.742668,3816700
2017-01-30,117.290001,117.339996,117.099998,117.139999,103.565857,3651000
2017-01-31,117.180000,117.559998,117.080002,117.349998,103.751518,4982500
2017-02-01,116.779999,117.050003,116.529999,116.889999,103.623871,3626900
2017-02-02,117.139999,117.290001,116.879997,116.919998,103.650459,7145600
2017-02-03,117.260002,117.430000,116.800003,117.050003,103.765701,5243200
2017-02-06,117.430000,117.529999,117.169998,117.419998,104.093689,4494500
2017-02-07,117.419998,117.830002,117.290001,117.620003,104.270996,3228900
2017-02-08,118.010002,118.139999,117.839996,118.029999,104.634453,6287200
2017-02-09,118.029999,118.029999,117.480003,117.559998,104.217827,4692700
2017-02-10,117.349998,117.620003,117.260002,117.529999,104.191238,4881600
2017-02-13,117.410004,117.480003,117.260002,117.480003,104.146896,3723500
2017-02-14,117.519997,117.519997,116.809998,117.199997,103.898674,4404100
2017-02-15,116.949997,117.110001,116.870003,117.110001,103.818901,3632700
2017-02-16,117.320000,117.570000,117.209999,117.440002,104.111443,4037700
2017-02-17,117.860001,117.870003,117.629997,117.739998,104.377388,3104800
2017-02-21,117.570000,117.919998,117.500000,117.790001,104.421707,3656200
2017-02-22,118.050003,118.169998,117.540001,117.879997,104.501503,4259100
2017-02-23,118.160004,118.209999,118.050003,118.180000,104.767456,4247900
2017-02-24,118.620003,118.870003,118.440002,118.779999,105.299370,5388800
2017-02-27,118.760002,118.760002,118.459999,118.500000,105.051163,5083400
2017-02-28,118.620003,118.779999,118.500000,118.580002,105.122070,4290600
2017-03-01,117.610001,117.620003,117.389999,117.559998,104.500702,6524600
2017-03-02,117.449997,117.480003,117.250000,117.379997,104.340668,4687900
2017-03-03,117.519997,117.529999,117.129997,117.500000,104.447380,4926300
2017-03-06,117.480003,117.500000,117.209999,117.290001,104.260689,3464400
2017-03-07,117.010002,117.129997,116.599998,116.709999,103.745132,5999600
2017-03-08,116.480003,116.480003,116.160004,116.349998,103.425133,7933300
2017-03-09,115.989998,116.019997,115.660004,115.720001,102.865097,5497200
2017-03-10,116.070000,116.070000,115.760002,116.010002,103.122879,4789100
2017-03-13,115.900002,116.000000,115.620003,115.620003,102.776207,3171600
2017-03-14,115.709999,115.800003,115.629997,115.720001,102.865097,3598500
2017-03-15,116.040001,116.809998,115.910004,116.720001,103.754028,7841600
2017-03-16,116.730003,116.739998,116.500000,116.550003,103.602898,3116900
2017-03-17,116.750000,116.919998,116.680000,116.820000,103.842896,4440500
2017-03-20,116.860001,117.129997,116.820000,117.089996,104.082893,2939600
2017-03-21,117.099998,117.470001,117.029999,117.379997,104.340668,5032300
2017-03-22,117.709999,117.800003,117.470001,117.680000,104.607376,3905800
2017-03-23,117.760002,117.779999,117.449997,117.599998,104.536270,4504900
2017-03-24,117.519997,117.820000,117.519997,117.720001,104.642921,3158300
2017-03-27,118.089996,118.089996,117.800003,117.970001,104.865150,3492100
2017-03-28,117.930000,118.089996,117.690002,117.720001,104.642921,4834900
2017-03-29,117.919998,118.099998,117.820000,118.099998,104.980728,3457100
2017-03-30,117.930000,118.040001,117.739998,117.790001,104.705170,2667700
2017-03-31,117.870003,117.940002,117.790001,117.910004,104.811829,5772300
2017-04-03,117.639999,118.120003,117.610001,118.120003,105.282448,3713700
2017-04-04,117.989998,118.029999,117.809998,117.809998,105.006111,3016200
2017-04-05,117.879997,118.070000,117.699997,117.959999,105.139847,6753900
2017-04-06,118.080002,118.120003,117.809998,118.070000,105.237885,2012600
2017-04-07,118.339996,118.440002,117.750000,117.779999,104.979378,2121700
2017-04-10,117.989998,118.150002,117.910004,118.000000,105.175476,2766200
2017-04-11,118.260002,118.620003,118.260002,118.550003,105.665718,3534200
2017-04-12,118.809998,118.940002,118.510002,118.940002,106.013344,2886300
2017-04-13,119.059998,119.209999,118.889999,119.139999,106.191589,3286700
2017-04-17,119.190002,119.209999,118.849998,118.910004,105.986565,2933700
2017-04-18,119.279999,119.660004,119.150002,119.610001,106.610519,3616800
2017-04-19,119.370003,119.430000,119.160004,119.250000,106.289619,1839400
2017-04-20,119.099998,119.190002,118.900002,119.080002,106.138107,3264000
2017-04-21,119.279999,119.290001,119.070000,119.080002,106.138107,3892400
2017-04-24,118.930000,119.029999,118.739998,118.919998,105.995499,3193400
2017-04-25,118.750000,118.809998,118.410004,118.449997,105.576569,3541100
2017-04-26,118.470001,118.779999,118.440002,118.739998,105.835030,3320400
2017-04-27,118.739998,118.940002,118.610001,118.849998,105.933098,4391000
2017-04-28,118.709999,119.010002,118.599998,118.989998,106.057869,4478000
2017-05-01,118.570000,118.709999,118.180000,118.300003,105.728981,3479800
2017-05-02,118.360001,118.680000,118.290001,118.650002,106.041786,2858200
2017-05-03,118.870003,118.900002,118.500000,118.589996,105.988190,2854900
2017-05-04,118.250000,118.360001,118.169998,118.360001,105.782608,1540100
2017-05-05,118.379997,118.400002,118.129997,118.400002,105.818359,2887300
2017-05-08,118.370003,118.370003,118.099998,118.190002,105.630699,3886500
2017-05-09,118.120003,118.209999,118.050003,118.209999,105.648552,3012400
2017-05-10,118.529999,118.529999,118.230003,118.370003,105.791534,4282600
2017-05-11,118.199997,118.470001,118.150002,118.430000,105.845169,2263500
2017-05-12,118.800003,119.059998,118.779999,119.029999,106.381416,3165000
2017-05-15,118.959999,119.080002,118.879997,119.019997,106.372490,3752700
2017-05-16,119.089996,119.360001,119.050003,119.190002,106.524429,3996400
2017-05-17,119.589996,119.980003,119.589996,119.919998,107.176819,7304300
2017-05-18,119.910004,119.949997,119.699997,119.900002,107.158974,4825400
2017-05-19,119.830002,119.970001,119.699997,119.970001,107.221535,2907800
2017-05-22,119.879997,119.930000,119.800003,119.870003,107.132172,2852900
2017-05-23,120.010002,120.010002,119.459999,119.500000,106.801483,5154200
2017-05-24,119.570000,119.760002,119.379997,119.690002,106.971283,5274800
2017-05-25,119.769997,119.769997,119.550003,119.739998,107.015953,2806200
2017-05-26,119.820000,119.910004,119.720001,119.830002,107.096405,2054800
2017-05-30,120.000000,120.120003,119.959999,120.110001,107.346649,3898300
2017-05-31,120.110001,120.260002,120.019997,120.250000,107.471779,4428500
2017-06-01,119.690002,119.970001,119.669998,119.959999,107.495094,9430000
2017-06-02,120.459999,120.580002,120.300003,120.519997,107.996857,5130100
2017-06-05,120.260002,120.370003,120.169998,120.180000,107.692223,3198500
2017-06-06,120.660004,120.660004,120.449997,120.529999,108.005867,1806700
2017-06-07,120.470001,120.599998,120.320000,120.379997,107.871429,5702400
2017-06-08,120.389999,120.389999,120.000000,120.169998,107.683235,3895200
2017-06-09,119.949997,120.139999,119.849998,120.050003,107.575699,6884700
2017-06-12,119.959999,120.279999,119.919998,120.080002,107.602608,4075100
2017-06-13,119.959999,120.209999,119.959999,120.209999,107.719086,4822000
2017-06-14,120.989998,121.309998,120.790001,121.029999,108.453880,6852800
2017-06-15,120.870003,120.870003,120.589996,120.739998,108.194016,6624700
2017-06-16,120.839996,120.910004,120.760002,120.839996,108.283646,4314800
2017-06-19,120.849998,120.849998,120.629997,120.690002,108.149208,7827700
2017-06-20,120.860001,121.080002,120.739998,120.959999,108.391151,6906500
2017-06-21,120.949997,121.080002,120.830002,121.019997,108.444931,5462700
2017-06-22,121.190002,121.230003,120.980003,121.120003,108.534538,3520800
2017-06-23,121.110001,121.190002,121.050003,121.180000,108.588287,5495700
2017-06-26,121.449997,121.559998,121.370003,121.400002,108.785423,3808600
2017-06-27,121.129997,121.150002,120.820000,120.849998,108.292603,4736500
2017-06-28,120.910004,120.980003,120.629997,120.980003,108.409088,3933900
2017-06-29,120.370003,120.709999,120.339996,120.610001,108.077530,6954200
2017-06-30,120.660004,120.690002,120.470001,120.510002,107.987946,4567700
2017-07-03,120.339996,120.339996,119.930000,119.930000,107.754311,5759500
2017-07-05,120.029999,120.150002,119.900002,120.129997,107.934013,5406900
2017-07-06,119.779999,119.889999,119.500000,119.820000,107.655487,11548000
2017-07-07,119.699997,119.769997,119.599998,119.720001,107.565636,9803900
2017-07-10,119.889999,119.949997,119.739998,119.919998,107.745346,2234500
2017-07-11,119.900002,119.989998,119.730003,119.970001,107.790268,4340900
2017-07-12,120.500000,120.620003,120.379997,120.500000,108.266441,6779600
2017-07-13,120.379997,120.430000,120.120003,120.290001,108.077782,3977400
2017-07-14,120.720001,120.800003,120.379997,120.570000,108.329361,5302000
2017-07-17,120.570000,120.750000,120.449997,120.680000,108.428169,5899000
2017-07-18,121.050003,121.199997,120.919998,121.199997,108.895378,4775300
2017-07-19,121.190002,121.300003,121.089996,121.160004,108.859459,4144200
2017-07-20,121.419998,121.470001,121.190002,121.269997,108.958267,1925200
2017-07-21,121.440002,121.610001,121.430000,121.550003,109.209862,3634000
2017-07-24,121.470001,121.500000,121.309998,121.410004,109.084068,2647900
2017-07-25,120.940002,120.980003,120.660004,120.690002,108.437172,7043100
2017-07-26,120.680000,121.190002,120.639999,121.089996,108.796562,9355500
2017-07-27,120.839996,120.930000,120.699997,120.790001,108.526993,2769100
2017-07-28,120.839996,121.110001,120.790001,121.110001,108.814537,2312200
2017-07-31,120.910004,121.120003,120.910004,121.110001,108.814537,3689900
2017-08-01,120.629997,121.230003,120.570000,121.230003,109.209106,7390500
2017-08-02,121.169998,121.290001,121.000000,121.040001,109.037933,6728600
2017-08-03,121.110001,121.269997,121.089996,121.209999,109.191071,6520500
2017-08-04,120.900002,120.919998,120.580002,120.739998,108.767677,5095700
2017-08-07,120.750000,120.830002,120.589996,120.769997,108.794701,10816400
2017-08-08,120.650002,120.669998,120.169998,120.190002,108.272232,9992700
2017-08-09,120.570000,120.620003,120.300003,120.309998,108.380302,7465800
2017-08-10,120.339996,120.440002,120.059998,120.269997,108.344269,8053400
2017-08-11,120.300003,120.510002,120.089996,120.489998,108.542496,10910500
2017-08-14,120.419998,120.650002,120.360001,120.410004,108.470436,3051500
2017-08-15,120.169998,120.349998,120.110001,120.269997,108.344269,4710000
2017-08-16,120.300003,120.800003,120.290001,120.610001,108.650574,5190200
2017-08-17,120.599998,120.839996,120.480003,120.730003,108.758659,8973800
2017-08-18,121.029999,121.040001,120.610001,120.650002,108.686607,4350900
2017-08-21,120.839996,120.870003,120.720001,120.820000,108.839745,3666200
2017-08-22,120.779999,120.790001,120.639999,120.699997,108.731636,2390100
2017-08-23,120.949997,121.169998,120.870003,121.160004,109.146065,4590000
2017-08-24,121.000000,121.129997,120.889999,120.930000,108.938835,2929800
2017-08-25,121.010002,121.290001,120.949997,121.209999,109.191071,5488000
2017-08-28,121.180000,121.260002,121.000000,121.209999,109.191071,5200500
2017-08-29,121.650002,121.699997,121.230003,121.300003,109.272156,3499700
2017-08-30,121.290001,121.400002,121.239998,121.400002,109.362221,2573700
2017-08-31,121.459999,121.660004,121.449997,121.610001,109.551376,4549400
2017-09-01,121.190002,121.220001,120.800003,120.809998,109.117867,7946000
2017-09-05,121.220001,121.660004,121.169998,121.559998,109.795265,7357000
2017-09-06,121.540001,121.599998,121.080002,121.129997,109.406906,8863700
2017-09-07,121.370003,121.809998,121.349998,121.599998,109.831398,7698800
2017-09-08,121.519997,121.519997,121.230003,121.239998,109.506256,6776600
2017-09-11,120.989998,121.190002,120.849998,120.870003,109.172073,4220300
2017-09-12,120.820000,120.820000,120.550003,120.739998,109.054634,4615800
2017-09-13,120.820000,120.839996,120.599998,120.620003,108.946251,5671300
2017-09-14,120.559998,120.919998,120.559998,120.919998,109.217232,4333500
2017-09-15,120.989998,121.050003,120.790001,121.019997,109.307549,4631300
2017-09-18,120.959999,120.980003,120.760002,120.900002,109.199181,4971700
2017-09-19,120.949997,121.059998,120.839996,120.970001,109.262383,5296800
2017-09-20,121.070000,121.089996,120.540001,120.820000,109.126892,6603300
2017-09-21,120.849998,121.070000,120.809998,120.820000,109.126892,3410000
2017-09-22,121.059998,121.120003,120.900002,120.980003,109.271400,2099200
2017-09-25,121.120003,121.459999,121.070000,121.430000,109.677872,3489900
2017-09-26,121.300003,121.459999,121.209999,121.410004,109.659821,10290700
2017-09-27,120.849998,121.010002,120.639999,120.940002,109.235298,6695500
2017-09-28,120.790001,121.139999,120.750000,121.120003,109.397858,6350800
2017-09-29,121.199997,121.300003,120.949997,121.230003,109.497246,7627300
2017-10-02,120.959999,121.110001,120.769997,121.019997,109.599556,7218100
2017-10-03,120.980003,121.290001,120.919998,121.290001,109.844063,7569400
2017-10-04,121.300003,121.300003,120.980003,121.220001,109.780685,5376300
2017-10-05,121.150002,121.150002,120.919998,121.050003,109.626732,3932800
2017-10-06,120.680000,120.989998,120.570000,120.949997,109.536186,5901300
2017-10-09,121.019997,121.070000,120.870003,121.050003,109.626732,1312200
2017-10-10,121.089996,121.400002,121.050003,121.129997,109.699181,3873400
2017-10-11,121.309998,121.309998,121.000000,121.070000,109.644821,7170900
2017-10-12,121.110001,121.190002,120.949997,121.099998,109.671974,10302500
2017-10-13,121.570000,121.650002,121.400002,121.580002,110.106705,5755800
2017-10-16,121.540001,121.559998,121.290001,121.410004,109.952759,4886100
2017-10-17,121.269997,121.489998,121.260002,121.389999,109.934647,4476900
2017-10-18,121.099998,121.290001,121.040001,121.209999,109.771584,3272500
2017-10-19,121.550003,121.550003,121.300003,121.389999,109.934647,4143300
2017-10-20,120.980003,121.160004,120.900002,121.059998,109.635757,7280400
2017-10-23,121.239998,121.309998,121.139999,121.180000,109.744446,2675800
2017-10-24,120.879997,121.059998,120.849998,120.879997,109.472771,4686200
2017-10-25,120.580002,120.639999,120.400002,120.559998,109.182953,8866600
2017-10-26,120.800003,120.800003,120.540001,120.550003,109.173927,9420100
2017-10-27,120.709999,120.949997,120.680000,120.910004,109.499939,6915900
2017-10-30,120.709999,121.349998,120.709999,121.309998,109.862190,5236600
2017-10-31,121.360001,121.360001,121.120003,121.139999,109.708214,5932800
2017-11-01,121.050003,121.150002,120.849998,121.010002,109.881668,5967400
2017-11-02,121.150002,121.150002,120.900002,120.989998,109.863510,13253900
2017-11-03,121.099998,121.190002,120.910004,121.129997,109.990646,5307500
2017-11-06,121.190002,121.250000,121.050003,121.160004,110.017876,9576900
2017-11-07,121.019997,121.110001,120.959999,121.059998,109.927055,7643200
2017-11-08,121.080002,121.110001,120.879997,120.900002,109.781776,7185500
2017-11-09,120.610001,120.750000,120.510002,120.580002,109.491211,7232300
2017-11-10,120.089996,120.150002,119.779999,119.889999,108.864662,5816600
2017-11-13,120.099998,120.120003,119.910004,119.910004,108.882820,3646400
2017-11-14,119.980003,120.099998,119.879997,119.940002,108.910057,6112500
2017-11-15,120.070000,120.480003,119.849998,120.449997,109.373161,7141900
2017-11-16,120.360001,120.519997,120.269997,120.309998,109.246025,5051200
2017-11-17,120.510002,120.580002,120.379997,120.459999,109.382263,5521500
2017-11-20,120.419998,120.599998,120.379997,120.459999,109.382263,3190600
2017-11-21,120.900002,120.940002,120.669998,120.860001,109.745468,4372100
2017-11-22,121.050003,121.370003,120.980003,121.330002,110.172234,4111500
2017-11-24,121.250000,121.370003,121.169998,121.190002,110.045120,1359700
2017-11-27,121.160004,121.260002,121.040001,121.120003,109.981552,6049200
2017-11-28,121.239998,121.389999,121.169998,121.290001,110.135933,5176400
2017-11-29,120.809998,120.870003,120.620003,120.809998,109.700050,7606300
2017-11-30,120.930000,120.940002,120.470001,120.669998,109.572945,6119600
2017-12-01,120.809998,121.379997,120.400002,120.720001,109.911621,13958300
2017-12-04,120.779999,120.919998,120.580002,120.910004,110.084618,5766700
2017-12-05,121.000000,121.169998,120.830002,121.139999,110.294022,4541900
2017-12-06,121.480003,121.540001,121.339996,121.370003,110.503441,4801500
2017-12-07,121.489998,121.570000,120.940002,121.129997,110.284904,8295200
2017-12-08,121.019997,121.110001,120.910004,120.980003,110.148346,5135100
2017-12-11,121.089996,121.220001,121.029999,121.070000,110.230309,4521500
2017-12-12,120.949997,120.989998,120.779999,120.980003,110.148346,10153000
2017-12-13,121.180000,121.540001,121.089996,121.400002,110.530739,7205800
2017-12-14,121.290001,121.660004,121.220001,121.620003,110.731049,8022200
2017-12-15,121.699997,121.849998,121.489998,121.790001,110.885818,5846000
2017-12-18,121.720001,121.769997,121.410004,121.430000,110.558037,6371100
2017-12-19,121.169998,121.190002,120.650002,120.809998,109.993568,6029200
2017-12-20,120.550003,120.699997,120.400002,120.489998,109.702232,9805700
2017-12-21,120.290001,120.589996,120.269997,120.559998,109.997841,6210400
2017-12-22,120.570000,120.669998,120.489998,120.650002,110.079948,2934900
2017-12-26,120.680000,120.860001,120.599998,120.809998,110.225929,1873000
2017-12-27,121.080002,121.489998,120.949997,121.480003,110.837273,3179300
2017-12-28,121.470001,121.480003,121.220001,121.400002,110.764236,2493200
2017-12-29,121.260002,121.629997,121.260002,121.559998,110.910225,3003300
2018-01-02,121.320000,121.459999,120.500000,120.750000,110.171188,8480600
2018-01-03,120.940002,121.050003,120.699997,120.970001,110.371910,5087600
2018-01-04,120.779999,121.010002,120.730003,120.930000,110.335426,7710100
2018-01-05,121.089996,121.089996,120.760002,120.889999,110.298920,5796500
2018-01-08,121.019997,121.029999,120.769997,120.879997,110.289803,3897200
2018-01-09,120.730003,120.769997,120.419998,120.440002,109.888344,7621600
2018-01-10,120.050003,120.650002,119.910004,120.519997,109.961349,6050500
2018-01-11,120.489998,120.949997,120.489998,120.809998,110.225929,5192600
2018-01-12,120.599998,120.910004,120.550003,120.830002,110.244179,4463000
2018-01-16,121.180000,121.180000,120.820000,120.940002,110.344528,7410200
2018-01-17,120.959999,121.019997,120.489998,120.610001,110.043449,11240700
2018-01-18,120.169998,120.410004,120.010002,120.139999,109.614624,6399400
2018-01-19,119.989998,120.110001,119.720001,119.769997,109.277031,6797800
2018-01-22,119.769997,120.000000,119.629997,119.660004,109.176689,5096700
2018-01-23,119.970001,120.190002,119.910004,120.180000,109.651115,6144000
2018-01-24,119.940002,120.120003,119.830002,120.099998,109.578156,5679000
2018-01-25,120.019997,120.709999,120.000000,120.709999,110.134689,7042100
2018-01-26,120.620003,120.620003,120.339996,120.550003,109.988708,6391300
2018-01-29,120.199997,120.379997,120.000000,120.230003,109.696770,5732400
